"date","produced","destroyed","mining.value"
2019-08-30,3138347988089.33,902918175329.16,809322343326.907
2019-08-31,2970004659797.04,1477386592604.59,960692663690.736
2019-09-01,3536809477504.81,1230870357591.77,1061600955179.71
2019-09-04,2943274953534.24,784878503986.7,878311475483.705
2019-09-05,2866721791755.16,804734154395.05,966670638195.981
2019-09-06,2816316034567.39,808601804595.28,881995945733.417
2019-09-07,2775372792503.64,1639694372736.1,974201930763.009
2019-09-08,3161976391803.64,1421350544869.3,898450830673.206
2019-09-09,2937405894645.88,823035172969.81,831804324020.178
2019-09-11,2743900161299.05,833775381614.17,727859538079.884
2019-09-12,3009048478431.65,1001466307130.49,741747201343.442
2019-09-13,2897311701212.88,954898622658.04,696541172856.761
2019-09-14,3250278341027.38,1818927386162.86,752226841596.85
2019-09-15,3151851476279.57,1398139467242.08,797502701954.618
2019-09-16,3380350727404.63,911515409842.3,818029686823.692
2019-09-17,3046994279368.99,714567951256.19,583671552141.513
2019-09-18,2879688411476.82,779125649538.39,636235470739.788
2019-09-19,3215159175824.39,797864777289.17,914484986477.578
2019-09-20,2771400038244.97,994123188053.62,852439399826.674
2019-09-21,3218102681583.7,1730191798986.81,1025912547508.03
2019-09-22,3118254931532.7,1237122950019.02,1173594647590.3
2019-09-23,2820411419579.95,745338311625.82,957351933737.8
2019-09-24,2820438088465.39,789951086902.14,975237907196.018
2019-09-25,2707716179129.23,747579473187.84,959750417860.025
2019-09-26,2850910113017.6,819721076782.96,1001819657996.64
2019-09-27,2976307026942.18,1054430515026.93,938646683682.77
2019-09-28,2940937320179.29,1282731835492.13,1092263120076.8
2019-09-29,3139488657332.46,1219188174313.77,1006982008580.27
2019-09-30,2781093686804.44,837123403889.71,1056373517375.38
2019-10-01,2748553645029.77,842802819726.58,937084099012.66
2019-10-02,2913059170117.42,1228751904247.29,940422860525.798
2019-10-03,2540157378460.33,785231359514.97,999162329447.404
2019-10-04,2969648844580.52,896811326062.16,1017405513792.1
2019-10-05,3095657629300.64,1398229973882.17,1056885513126.29
2019-10-06,3148893688956.41,1159295149124.19,1294091318139.8
2019-10-07,3406386767913.41,775156065461.7,1000888086025.31
2019-10-08,3214762986006.65,777317263564.56,903913356229.443
2019-10-09,2891653511048.52,831096114084.98,893918610700.714
2019-10-10,2886204848526.81,721501570594.19,936816427394.373
2019-10-11,2762421779358.04,893242137243.33,907252462170.558
2019-10-12,3507864518824.6,1226309153312.53,1021893724713.67
2019-10-13,2978954792595.42,1066662689664.91,998833182223.922
2019-10-14,3097742416190.64,745222611567.97,955638415870.337
2019-10-15,3132563370597.17,793198993264.27,952193570216.209
2019-10-16,3295791768952.72,815810893600.12,951389739641.933
2019-10-17,3348644239798.62,899664182989.12,919739902081.277
2019-10-18,3100544074552.19,822631211648.78,1017027869819.38
2019-10-19,3620419326365.31,1266292719376.17,1076168662784.79
2019-10-20,3891914901489.74,1269976982327.98,1264775910866.3
2019-10-21,3361825161246.92,765668544244.37,1054244313095.44
2019-10-22,3099000073535.29,843459465654.61,1076321550487.76
2019-10-23,3401999577192.02,950443658284.89,989893273434.767
2019-10-24,2645876410723.45,832399493273.93,966410990442.127
2019-10-25,2944020144031.64,1000060442515.4,1000790861972.34
2019-10-26,3443004612886.2,1389282451349.34,1086896177895.56
2019-10-27,3471464492809.95,1231005494638.22,1046293754542.54
2019-10-28,3354174249506.41,665095003542.55,911652081568.961
2019-10-29,3828641473453.4,990745993666.18,941173839035.472
2019-10-30,2860513833903.57,1358053002998.32,908445542461.019
2019-10-31,2534747046814.32,1225773956870.32,908993874053.595
2019-11-01,3476421713814.87,1560091026357.83,985365451039.426
2019-11-02,3208165548097.45,1755783302217.02,1276738810773.9
2019-11-03,3420814742618.92,1638532536047.12,1326076996827.8
2019-11-04,3044317625823.3,1186762474461.54,993792232660.639
2019-11-05,2918684935578.83,1118616955891.83,972537266459.205
2019-11-06,2707334362171.67,1205430742238.95,1055433365744.69
2019-11-07,2984143141415.71,843135473164.59,1047695824885.12
2019-11-08,3517647690603.19,925174337255.14,1115724246456.82
2019-11-09,4071796271629.58,1665781405536.09,1276738040556.62
2019-11-10,3552993979691.82,1473786018898.63,1249232930398.19
2019-11-11,3354436055216.7,932419795415.74,1110146948303.42
2019-11-12,2923719662562.75,813978155820.8,1049002855488.13
2019-11-13,3301145915887.12,690757896429.24,1091869211008.58
2019-11-14,3449987474149.49,869116952106.18,1106827426966.21
2019-11-15,3113289261760.79,954618105868.92,1045686014177.48
2019-11-16,3667338598665.58,1544174915162.59,1208785971982.57
2019-11-17,3864785203172.43,1389678672399.79,1403542987303.08
2019-11-18,3772771169022.06,890238147462.49,1131528555641.37
2019-11-19,3061216577706.87,958914575801.8,982694616247.935
2019-11-20,3165854722493.22,879819333025.84,977091746523.339
2019-11-21,3663800840687.08,1066277258195.71,980109972720.804
2019-11-22,4213865848873.36,972394633261.87,1013014022883.53
2019-11-23,3507368876733.13,1549478179974.74,1175357958426.97
2019-11-24,3317902282894.56,1401109761292.18,1210428092703.62
2019-11-25,3362623875379.32,991437396727.33,972236693609.384
2019-11-26,3396452721965.4,1017738138368.14,972748373794.401
2019-11-27,3781177282334.57,864835486387.89,980366809940.462
2019-11-28,3189065273225.91,970640092837.61,1050805692644.22
2019-11-29,3690949568778.73,851731642618.13,1101115179636.23
2019-11-30,4189680606771.31,1466322014414.04,1191819279684.95
2019-12-01,3699624294312.29,1878486383757.96,1241277624671.24
2019-12-02,3506149258179.98,866335418172.74,953303184042.034
2019-12-03,3835292129927.24,863057660088.31,1070886390084.91
2019-12-04,3771055706849.15,899408789179.42,1016662646761.59
2019-12-05,3225157998361.38,1055187774153.97,1002875379620.63
2019-12-06,3339493421680.93,1036729488462.31,1091316355919.43
2019-12-07,4360758018509.19,1477640922717.48,1300102024011.98
2019-12-08,3593734264630.51,1464175744754.51,1108762950043.86
2019-12-09,3616887025303.87,808543475462.64,1049885188079.93
2019-12-10,3820006671438.1,925835380304.78,965017215029.768
2019-12-11,3459226845575.06,893214427354.25,985376662297.456
2019-12-12,3862817283178.64,975875394363.9,831410492112.265
2019-12-13,3266163735991.59,970797087210.03,961582602047.052
2019-12-14,3612990509394.73,1500025599360.91,1097052311406.9
2019-12-15,3795624191050.37,1531580312097.52,1156724674360.71
2019-12-16,3780030742968.28,994252835148.77,947906695537.377
2019-12-17,3607088746050.07,1105061566930.46,862805993083.937
2019-12-20,3441785681260.42,1109952371753.02,895489614708.637
2019-12-21,4069049569004.14,1432833115691.66,1029144242026.15
2019-12-22,3790033213412.1,1360558901329.41,994947391630.9
2019-12-23,4051157855459.4,902790930953.44,949285553732.119
2019-12-24,3977981083128.48,872425641350.42,885937303377.638
2019-12-25,3455038863723.49,827062884719.17,1045308184870.49
2019-12-26,3299891211075.16,1210227201793.07,925697067944.221
2019-12-27,3950243318070.17,1093259883603.74,1003743782022.93
2019-12-28,4290307058276.3,1658781399669.1,1055427713960.52
2019-12-29,4157161718284.05,1519062514693.3,1141819529041
2019-12-30,4166396758230.03,1257655905495.02,1034704972632.85
2019-12-31,3419295548577.24,1291735266000.78,827153438772.146
2020-01-01,3118104942774.02,1255620286098.93,998839179998.084
2020-01-02,3443120216755.01,1156276992538.53,1025125686566.97
2020-01-03,3711178428116.65,1495860163769.69,1143549109235.9
2020-01-04,4072769171723.69,1614328847934.42,1241096775497.28
2020-01-05,4586081037354.98,1523613534248.5,1155757030913.67
2020-01-06,4280819579864.6,1000404746165.97,1114688723845.96
2020-01-07,3643724587346.94,886303165852.45,1010993638448.38
2020-01-08,3613568438862.34,945684328530.36,1084265754202.31
2020-01-09,3982960524864.22,916629072913.64,1148328827713.83
2020-01-10,4158829405083.62,1121506412840.17,1101286908439.03
2020-01-11,4508988628656.98,1712115308255.91,1197729690463.47
2020-01-12,4264112242160.71,1585685513665.03,1286496348235.3
2020-01-13,4287711117222.67,1118926020007.59,985678574612.305
2020-01-14,3715124225883.84,963399156623.81,1048040373942.16
2020-01-15,3883115050211.33,911234441824.88,1135728506409.49
2020-01-16,3846302200688.02,1114417345011.79,1124457054947.77
2020-01-17,4153177663089.86,1351197566719.74,1162744329830.49
2020-01-18,4511141521697.58,1687308055807.26,1331384219285.03
2020-01-19,4439417049414.26,1614069675114.6,1264862010693.57
2020-01-20,4088172790374.17,1036944491003.76,1183306119578.87
2020-01-21,4174558063269.05,919303751895.17,1153256981508.1
2020-01-22,4004517747788.68,963963925701.36,1162735638254.35
2020-01-23,4132902241594.28,1051898319871.31,1217746736892.23
2020-01-24,3711923097943.39,1184814155001.81,1102940128625.91
2020-01-25,4017466298462.2,1762245345783.49,1555659716212.86
2020-01-26,4333274774101.84,2027882247326.39,1462803878237.36
2020-01-27,4092024024994.09,906242546097.31,1258615866035.01
2020-01-28,3342582590674.62,797275993189.9,831003634677.795
2020-01-29,5402450372288.47,1089032115444.88,1140881903483.64
2020-01-30,4260626368118.27,892377545631.75,1065093859399.31
2020-01-31,3359113721143.91,1048080254027.34,651401558485.707
2020-02-01,3528402028105.97,1277411371778.57,1137407116190.29
2020-02-02,3676648465228.21,1491703612521.95,1081745982155.22
2020-02-03,4241707757193.74,912529767149.08,909980641539.444
2020-02-04,3980297771763.72,932388207400.5,1047878794025.53
2020-02-05,3698979252286.1,985696620886.32,1046519441395.71
2020-02-06,3701680657971.59,1179485416557.09,1018488514406.92
2020-02-07,4565259072815.77,1142423054082.17,1033146155760.96
2020-02-08,3734787136393.68,1699162978361.32,1523260753834.77
2020-02-09,4167210287457.63,2002448061630.67,1462753597901.45
2020-02-10,4315559424201.21,1139809254067.1,1202764944482.09
2020-02-11,4415588814959.79,1037854250245.46,1051956887587.27
2020-02-12,3810189310381.95,930068906036.35,1014660864723.2
2020-02-13,3762975343242.69,1285823949591.31,861248307864.865
2020-02-14,4067247952160.44,1318887622092.48,901259481271.607
2020-02-15,4289002206386.54,1870224929666.95,1140035641482.57
2020-02-16,3959731603595.96,2035426389812.38,1062358437192.48
2020-02-17,4124905010936.84,1451367199523.16,1099377913660.65
2020-02-18,3855010010548.37,1119558985442.22,1129640552350.99
2020-02-19,4062798485803.93,1029265191720.14,1259424682610.14
2020-02-20,3679976646055.21,1097443933532.08,992107914183.441
2020-02-21,3889851654498.82,1213215978951.71,995157238409.24
2020-02-22,4049870934572.97,1695967032359.52,1230326039262.17
2020-02-23,4348944597075.31,1753749516467.88,1345890719086.56
2020-02-24,4401495376502.23,1012711010497.34,1004010253452.18
2020-02-25,4284102732345.71,1118127155488.25,898435186047.082
2020-02-26,3961260230913.45,1091074899203.4,919613627112.163
2020-02-27,4087317903920.48,1141212823530.14,983073213491.356
2020-02-28,3670754573104.19,1364878232934.03,1041973822255.4
2020-02-29,3813366553056.35,2248913002857.15,1261708992506.4
2020-03-01,4239960678387.58,1950979250610.77,1255478754877.66
2020-03-02,3822267877261.16,1064147317980.83,1009299390921.96
2020-03-03,3990791207052.42,921204965076.39,928289465778.881
2020-03-04,3635990262201.25,939400813933.65,991259011667.93
2020-03-05,3602399811963.92,1028889425933.7,941408953751.471
2020-03-06,3674845091363.06,1116159033980.95,1210231024853.61
2020-03-07,3849164877235.86,1996958962269.33,1302868468574.8
2020-03-08,3798686457127.54,1661357358651.89,1499322055765.73
2020-03-09,3755851244979.3,1723013531399.6,1116360251714.7
2020-03-10,3391789895251.49,1009333682911.07,1124109217226.46
2020-03-11,3313411877767.2,1091190736768.5,998034582318.549
2020-03-12,3432386107855.35,1113723092191.63,1044513132870.63
2020-03-13,3327327129610.71,1370739221081.08,1132404321443.85
2020-03-15,4018428542153.35,1719062265724.29,1263337754170.91
2020-03-16,3807327469803.44,1200484183902.46,1075146766751.67
2020-03-18,3660849567697.15,1223497615808.38,1063428023993.76
2020-03-19,3581821263808.19,1199339658424.3,993499589043.265
2020-03-20,3604405469899.63,1273818731300.59,1145968406080.18
2020-03-21,3485063092063.46,1776329828804.65,1384559699605.65
2020-03-22,4020702208663.99,2551424761953.22,1546218695990.92
2020-03-24,3724619333105.34,1781513433635.96,1097890903283.14
2020-03-25,3467596572092.27,1166878459290.14,1178262719511.09
2020-03-26,3910745528770.43,1394873852537.35,1178798396581.46
2020-03-27,3882832686684.6,1326569158498.59,1342441736496.1
2020-03-28,3967619159955.67,1984501635402.34,1581399927713.15
2020-03-29,4185324211078.92,1943281420242.95,1444578842221.99
2020-03-30,3809167213610.01,1563723265091.1,1162682288896.64
2020-03-31,3518879903864.46,1432374950267.65,1184761442321.22
2020-04-01,3552818800849.51,1429103332169.49,1189641540550.74
2020-04-02,4053248978764.73,1287430356464.34,1102807200833.45
2020-04-03,4122540547910.45,1326873976731.05,1356439974268.49
2020-04-04,4359704293520.57,1849608344274.32,1789272820263.97
2020-04-05,4454707451327.95,1895322905114.87,1539033222575.93
2020-04-06,4145966155060.98,1412309550827.93,1032647435704.05
2020-04-07,3569053134894.9,1421208730110.13,1045350035224.51
2020-04-08,3942273371228.86,1400501247776.07,1105987346157.68
2020-04-09,3715176820225.26,1437786887446.28,1029896026937.89
2020-04-10,4151157341222.05,1736664371171.92,1149110729764.5
2020-04-11,4557054929973.04,1731072722347.41,1175739227876.98
2020-04-12,4684502855217.78,1813014214604.13,1080471308665.95
2020-04-14,4978782165147.88,1404858317380.44,1138248752099.99
2020-04-15,3954988355709.71,1370589563043.27,915386808676.514
2020-04-16,3998446453355.06,1515251305817.92,874160812919.24
2020-04-17,3808141972416.14,1540817128331.91,1073655374242.51
2020-04-18,4354658947776.97,1874112723304.95,1146238202158.62
2020-04-19,4163076374376.51,1982662747371.99,1150884324600.98
2020-04-21,3797910171349.09,1362629120645.34,1040959593996.89
2020-04-22,4193046175742.65,1270236797160.26,1011085211058.19
2020-04-23,4004607330025.99,1528074127795.76,977004606932.575
2020-04-24,4235809360755.56,1393956107796.28,1002716685176.43
2020-04-25,4446704192925.91,1801651230551.13,1175398909297.65
2020-04-26,4349929643451.58,1947245605027.74,1142999320917.41
2020-04-27,4461449572540.13,1243914078745.14,969718885636.255
2020-04-28,4273033042022.32,1309908306929.1,997876805972.366
2020-04-29,4456757742168.22,1137598965804.06,894218406412.03
2020-04-30,4425347299308.09,1212997907456.34,979733158139.422
2020-05-01,4079766819550.25,2628857050285.77,1023446893740.67
2020-05-02,4230629902996.2,1774686555515.27,1115853820641.86
2020-05-03,4327946099756.68,1293776366727.16,991245947531.494
2020-05-04,3621640060095.31,1240422567540.86,845050338307.738
2020-05-05,4515259799379.16,1304863482101.82,1059041060748.83
2020-05-06,3894181339477.79,1168743122784.05,1047233459226.27
2020-05-07,4217736091017.54,1183130932563.99,1014087786867.15
2020-05-08,3645521023438.02,1280345787331.34,1034703931563.49
2020-05-09,3803474801194.47,1778356251125.22,1203213053338.59
2020-05-10,4387104136032.42,1511691973906.61,1199517432120.53
2020-05-11,4095366986573.59,1158674592230.68,953911217362.087
2020-05-12,3681219480245.04,1379121724799.29,999926907749.078
2020-05-13,3851210761724.47,1277044287548.34,997849096600.952
2020-05-14,3867107544089.6,1214990479748.47,973304708503.217
2020-05-15,4110638655895.14,1406611662238.35,1127199454842.01
2020-05-16,3778852717980.43,2061847650331.67,1349908044481.2
2020-05-17,4062442866474.01,1555722834753.83,1174522382388.51
2020-05-18,4087263268864.85,1160831734564.48,979054333872.036
2020-05-19,3874236753042.4,1108945857628.04,949782027579.988
2020-05-20,3691308922299.62,1305710869345.45,1036057599818.37
2020-05-21,3780404117554.12,1366778461773.15,1021762028149.41
2020-05-22,3902498083350.88,1356585297983.09,1112074509373.78
2020-05-23,4057022393511.53,1680470619511.05,1218892272815.49
2020-05-24,4203312807592.83,1708427552246.83,808706252301.978
2020-05-25,3950446255712.62,1569590076774.84,752736752432.419
2020-05-26,3659919256107.29,1029219665079.46,784860269462.407
2020-05-27,3530022843308.23,1076435635561.49,802253820434.151
2020-05-28,3679017797771.11,1340300175705.45,762050511376.788
2020-05-29,3805517810768.71,1427134712996.07,913629158402.024
2020-05-30,3776670159621.93,1614824587621.75,976903882873.401
2020-05-31,3703868102706.7,1588685641984.27,994820258071.566
2020-06-01,3793999592547.38,950959433996.22,935011191317.986
2020-06-02,3524625713159.71,2394004834890.58,807445168008.129
2020-06-03,3740525255625.03,3910652360442.87,756945909198.829
2020-06-04,3727951477647.32,2319616201026.5,825501226265.623
2020-06-05,3925766620250.07,2326804712712.29,758378237996.439
2020-06-06,4180811660972.07,2240488395154.38,877218105335.416
2020-06-07,3932077809108.69,2099642529135.47,871244177156.271
2020-06-08,3704429911876.1,1249410799740.81,766091748580.653
2020-06-09,3764054410949.63,1181555231991.21,829763493295.526
2020-06-10,3310966061164.3,1517616378566.12,789801918499.09
2020-06-11,3366115911730.53,1048189359944.33,853419575165.143
2020-06-12,3483380121464.73,1148151252678.24,880116870598.123
2020-06-13,3382103902067.14,1513516311814.45,932188629250.701
2020-06-14,3750683458553.64,1559297278174.14,870668248562.234
2020-06-15,3848061247899.42,1015711808902.09,850481194855.532
2020-06-16,3487692145846.67,1109129552313.01,810777999153.992
2020-06-17,3631889061020.17,995786576837,802739793161.941
2020-06-18,3671572554574.78,1022430316255.45,796412457637.194
2020-06-19,3718111521896.53,1289041438683.76,811311884091.787
2020-06-20,3612899368003.61,1494171158196.77,906524924643.644
2020-06-21,4019697290773.83,1527964775370.97,875818707688.934
2020-06-22,3528146762640.3,1494638472010.91,884385040971.931
2020-06-23,3771066830587.42,968104238767.25,824699880469.062
2020-06-24,3721159509728.17,1369127127885.77,742892491563.958
2020-06-25,3749021129417.15,985912616229.78,968563575052.998
2020-06-26,3710103473954.28,1076057262322.4,1153239224826.7
2020-06-27,4099016570978.31,1183364770713.85,1064999147871.45
2020-06-28,3947243332111.75,1775481480174.26,1029134558025.71
2020-06-29,3852507851646.57,1031702449619.82,890517173628.32
2020-06-30,3822882574043.06,1218846275511.19,859875396410.535
2020-07-01,4052846735583.71,950869597113.02,825935082327.104
2020-07-02,3920894300799.14,957374283286.51,957643637986.293
2020-07-03,3921163504337.7,1059114950220.52,846670963568.788
2020-07-04,4208514213223.97,1320813416941.14,924612672489.264
2020-07-05,4489411366408.5,1368645766076.35,792921085973.838
2020-07-06,4004603294166.04,1040844475446.1,800149682817.988
2020-07-07,3989691717102.18,1048324991007.71,800088699196.684
2020-07-08,3835621862764.66,1077402098496.64,853098295375.658
2020-07-09,4130405729188.38,956314327546.83,944819027801.438
2020-07-11,3640247379847.96,1407931080193.92,1053793060843.53
2020-07-12,4053398211908.34,1450338462722.94,970772439442.103
2020-07-13,3579056235445.74,1039069671965.67,1051732737027.59
2020-07-14,3535510605896.32,1135197875773.32,1040571450658.36
2020-07-15,3644640909706.84,1016759621396.95,937183797859.416
2020-07-16,4644264603881.51,1426215420325.8,1097870580270.38
2020-07-17,3281035174154.28,940859126396.1,948445458651.639
2020-07-18,3687007353062.8,1645282492386.94,1088367689361.51
2020-07-19,3652742155375.92,1397127089076.56,1019501574422.45
2020-07-20,3697237877396.31,1164692562907.48,1025843084559.32
2020-07-21,3568392398324.37,995305879751.54,973318469204.284
2020-07-22,3360511183711.82,977622070729.67,951670148549.614
2020-07-23,3248549418464.25,834070963852.91,1187864857034.04
2020-07-24,3082940897653.63,1010779816287.52,1026065255984.99
2020-07-25,3323643452375.41,1255440603535.64,1256105477948.08
2020-07-26,3387653704140.98,1253216273225.21,1022490669081.02
2020-07-27,3264207229487.15,882917929094.95,1020061728709.73
2020-07-28,3258327024719.85,982919366218.37,963251639476.369
2020-07-29,3690966111034.31,889710551131.57,1070499860812.7
2020-07-30,3041713178250.22,1216968905183.97,1171457475354.65
2020-07-31,2841394583931.88,1029153031410.78,1069390753602.13
2020-08-01,3415602715042.43,1495546008186.29,1193763043899.48
2020-08-02,3407571046224.7,1437805122581.7,1033885397838.34
2020-08-03,3335533172994.32,928856423852.38,964581738188.37
2020-08-04,3358045665164.3,1294402827960.86,1003618819525.52
2020-08-05,3298754987462.52,1215803872337.25,1003782632827.31
2020-08-06,2920769515991.99,1717240630812.24,1301070122392.9
2020-08-07,3271262800704.75,1029183299710.43,1238474985233.01
2020-08-08,3160270521457.04,1224911127687.01,1105810318894.08
2020-08-09,3507997099315.99,1417413659948.6,986169303213.458
2020-08-10,3532130273640.82,945344554294.39,1037613663920.89
2020-08-11,3250148384340.04,1039625984894.48,1023927483405.58
2020-08-13,2933579482421.43,834782028500.94,1021796658017.49
2020-08-14,2990062048711.76,1158030353333.57,954453732051.017
2020-08-15,3216568786408.13,1378576293280.67,1021562735085.09
2020-08-16,3248594965599.11,1197830405607.99,1080548327878.56
2020-08-17,2832347720385.1,892414026635.96,961067529532.85
2020-08-18,3036197488972.81,877797368861.32,986711972170.003
2020-08-19,3071448784726.87,989469011396.44,970962630882.984
2020-08-20,2913401827800.86,1088902338905.83,936889690520.421
2020-08-21,2924125322472.7,1185038672341.32,970709491231.363
2020-08-22,2823921192603.8,1476885434951.63,1059535420692.16
2020-08-23,3183234593800.87,1535320981172.39,1053937737582.33
2020-08-24,3440718412910.7,1020157945402.16,992144084249.41
2020-08-25,3391928530473.96,1093990990021.07,1041448720982.18
2020-08-26,2949346766178.02,1025949262041.2,985587142952.311
2020-08-27,3401194103654.7,1079426544126.9,989926107317.123
2020-08-28,2768561737763.38,935015712053.74,972115877899.647
2020-08-29,3104606326780.08,1291732470307.42,1011426746290.99
2020-08-30,2984135891211.14,1274893170515.76,999264078618.532
2020-08-31,3277350941749.01,935865834462.5,1047533135733.16
2020-09-01,3027120547009.81,914453686859.46,968861464713.87
2020-09-02,3130925450808.61,915996802783.45,982348249994.754
2020-09-03,3143263451431.79,913587697718.57,919264482039.918
2020-09-04,3040354085453.5,1370382711239.5,902583946392.625
2020-09-05,2818204375708,1191781549798.92,1011109389667.49
2020-09-06,3169471886546.34,1429688251416.84,957308173531.305
2020-09-07,2880935204416.13,993920488726.51,1074648187901.22
2020-09-08,3068264490170.61,798075870673.75,943821112165.324
2020-09-09,3258838131109.08,827207109165.02,927234901033.366
2020-09-10,3549878904201.17,899916658469.79,1006245795542.42
2020-09-11,2663109094401.21,944408626188.8,942753003008.152
2020-09-12,3199078165712.59,1129617008333.23,1018791126004.92
2020-09-13,3469560994970.18,1176605523779.23,961084531706.544
2020-09-14,3357497495349.6,1209839894640.61,902952366599.602
2020-09-15,3201964649140.04,964630323184.5,919174364361.172
2020-09-16,2938184321601.54,960075213269.64,1008402033807.2
2020-09-17,3351144157756.93,947794331161.81,902570078637.452
2020-09-18,2864503449307.32,1010537664956.12,929319689013.748
2020-09-19,3021770067165.39,1070846842728.14,1041261611760.04
2020-09-20,3561645021563.06,1542727598974.83,1015456574682.36
2020-09-21,2901015177656.33,1113424867896.68,558112119208.593
2020-09-22,2963983039924.08,919188520978.85,674701362503.733
2020-09-23,2970030919658.05,1240392610461.63,903229720122.125
2020-09-24,2984452070450.24,1858516817464.99,852927005536.536
2020-09-25,2965941457696.88,983379499434.72,943569340815.088
2020-09-26,3474332425824.83,1168175819750.91,1061376927105.11
2020-09-27,3271100613896.89,1471499021780.95,1016849274988.21
2020-09-28,3442700286427.76,1195787189005.29,953140222378.876
2020-09-29,3161854098227.94,1050485011236.64,1127778416879.64
2020-09-30,3152459349729.27,877850980095.74,1032683693545.04
2020-10-01,2932968613464.45,953147589230.61,1147996631375.08
2020-10-02,3059067789699.32,967565858342.6,1155919882145.71
2020-10-03,3091050088361.26,1495457546662.2,1097360886090.01
2020-10-04,2952537772639.79,1220950518270.97,1127252031191.24
2020-10-05,3017306032616.92,1988968076029.63,981645347445.97
2020-10-06,2712269537633.18,1778806775739.77,975091591598.158
2020-10-07,2684953306789.59,2024646085935.28,1030625231891.63
2020-10-08,3371500381339.24,1236651276619.39,1100573724662.81
2020-10-10,3133679498286.44,1343767294063.15,1155609183810.82
2020-10-11,3192646541172.46,1968286383593.08,1185842377828.18
2020-10-12,3458980378480.06,1077210608786.82,1114482328488.23
2020-10-13,3117632554239.71,1045550848625.24,976799982152.647
2020-10-14,2960438411580.22,908172027775.15,857105736884.133
2020-10-15,3259091969911.27,4375507236333.39,879192914623.433
2020-10-16,3119324560602.99,1591681395127.55,840244687324.114
2020-10-17,3250361075595.77,1737491694987.12,915716401708.404
2020-10-18,3735927449229.81,1335858135863.81,949506940079.286
2020-10-19,3428545762809.1,1004287754845.75,880505271777.713
2020-10-20,3287078030541.84,855621243136.67,892312006737.716
2020-10-21,3313849994785.34,971905364160.51,833008228905.363
2020-10-22,3490368213806.02,1104681389906.52,940401722850.129
2020-10-23,3723382251373.56,986792449868.15,825494892558.829
2020-10-24,3290534966494.58,1431728745878.71,931569872700.389
2020-10-25,3535980077290.79,1619221745250.96,918776286529.695
2020-10-26,3643446045230.31,945794975990.81,888704726942.997
2020-10-27,3442004713213.36,1133931775138.83,914087327683.162
2020-10-28,3062587668814.34,1075963980768.42,849795355411.697
2020-10-29,2926873671753.12,1036037236291.42,778629071666.058
2020-10-30,3363835089187.75,1189163356997.42,777931684373.106
2020-10-31,3042420929500.66,1423859935412.61,859574058630.069
2020-11-01,3391269712066.62,1666561262893.88,873465820350.853
2020-11-02,3291503147889.93,1184043165687.61,596195001823.9
2020-11-03,2990177859483.17,987960491152.24,830412796771.947
2020-11-04,3032471790936.51,1302999315867.17,777156888581.087
2020-11-05,2829257422297.39,1163944141026.95,930080989263.661
2020-11-06,2929701886350.6,1212345304657.51,842274983524.323
2020-11-07,3365333122879.4,1626136275840.72,905962149110.327
2020-11-08,3569223948124.62,1527649316687.46,950692353388.213
2020-11-09,3031678558861.29,1055841456091.98,786752433242.666
2020-11-10,2881435436678.92,1060087239631.13,758487871761.277
2020-11-11,3224943695102.07,1186776082453.86,785613926930.686
2020-11-12,3412529624362.47,1068439534334.96,839826354489.738
2020-11-13,3545097411129.1,1305212242210.8,762769494061.3
2020-11-14,3519774468730.24,1496975844780.46,944586296490.69
2020-11-15,3333696690844.22,1387904669037.38,1016477919407.62
2020-11-16,2842698703655.44,994936717661.46,850432386522.461
2020-11-17,3021997873221.6,1153895280309.5,929984263658.406
2020-11-18,3050598332081.92,1361966885494.67,824630273072.056
2020-11-19,2982239073562.56,1175333282215.67,830559810183.029
2020-11-20,3101320255892.94,1318283969456.36,866386009702.939
2020-11-21,3471485500546.63,1727797033714.16,815482342251.786
2020-11-22,3293483247325.64,2175785797145.66,847733548542.387
2020-11-23,3063010589000.85,1025353062832.47,789138285965.736
2020-11-24,3235903068981.89,1055715182917.21,887515620042.632
2020-11-25,2923058371524.64,972162092521.29,777972769722.375
2020-11-26,3059070836504.05,1125529978282.74,726461650373.504
2020-11-27,2599255202674.69,1395773505911.34,779091896762.706
2020-11-28,2934471342330.79,1369384677033.26,809758446428.122
2020-11-29,3227430732469.67,1289570196429.28,832681126699.949
2020-11-30,3281974388483.93,1004744315202.51,746024689291.125
2020-12-01,2845031939164.19,808987738234.95,796012964000.87
2020-12-02,2933699832663.83,1031042706356.03,755155686780.628
2020-12-05,2978174009473.29,1451324320341.18,827553381700.316
2020-12-06,2860452781843.61,1326520537855.6,810683258441.24
2020-12-07,3137524062444.21,1089724676081.35,722270748258.181
2020-12-08,2971080134180.2,968491516856.05,729128061548.172
2020-12-09,3032848699835.34,823520178316.53,717349979793.165
2020-12-10,2702587827262.23,807729953507.09,692211010851.616
2020-12-11,2622606384827.86,982361936524.83,675296386943.95
2020-12-12,2655400494922.75,1333362049000.39,752169624438.622
2020-12-13,2924895054519.87,1174569565423.57,637841943076.996
2020-12-14,2767928063644.85,902302432514.21,633611805742.05
2020-12-15,2804788738917.07,983473537166.52,658325244557.912
2020-12-16,3004952645504.74,1084291319658.83,717629922559.67
2020-12-17,2526182976277.16,1085364460783.14,715640658415.628
2020-12-18,2655050291353.69,1004688565465.19,652255196867.859
2020-12-19,2444985193116.5,1287492334878.74,697210468711.922
